address,roll_number,year_of_sale,month_of_sale,sale_price,longitude,latitude
528 ATLANTIC AVE,14062357000,2016,11,"$141,955",-97.138827,49.9297962
329 BANNERMAN AVE,14060258000,2016,11,"$160,000",-97.1309174,49.9267845
357 BANNERMAN AVE,14060268000,2016,11,"$155,000",-97.132015,49.927168
409 BANNERMAN AVE,14060302000,2016,11,"$137,000",-97.1339958,49.9276857
464 CATHEDRAL AVE,14052889000,2016,11,"$139,000",-97.1365693,49.9272097
522 COLLEGE AVE,14033086000,2016,11,"$170,000",-97.1413531,49.9220464
345 INKSTER BLVD,14070611000,2016,11,"$197,500",-97.1306087,49.929852
359 LANSDOWNE AVE,14070524000,2016,11,"$200,000",-97.1306974,49.9307923
422 LANSDOWNE AVE,14070756000,2016,11,"$150,000",-97.132728,49.930931
345 MACHRAY AVE,14042600000,2016,11,"$198,876.60",-97.1327025,49.9253465
330 ST JOHN'S AVE,14042260000,2016,11,"$87,500",-97.1320013,49.9212053
1615 PRITCHARD AVE,14011340000,2016,11,"$192,000",-97.190625,49.9309632
1642 PRITCHARD AVE,14011291000,2016,11,"$214,000",-97.1920722,49.9310465
502 GARLIES ST,14050449000,2016,11,"$195,000",-97.1476534,49.9296555
572 MACHRAY AVE,14043759000,2016,11,"$200,000",-97.1414808,49.927689
660 MACHRAY AVE,14043787000,2016,11,"$200,000",-97.1453137,49.9289146
520 PARR ST,14050359000,2016,11,"$220,000",-97.1465384,49.9294024
637 POLSON AVE,14061805000,2016,11,"$157,000",-97.1425722,49.9322056
783 REDWOOD AVE,14040279000,2016,11,"$101,000",-97.1515831,49.9241328
129 BURROWS AVE,14030107000,2016,11,"$120,000",-97.128988,49.914207
61 DISRAELI ST,14000318000,2016,11,"$90,000",-97.1239017,49.9071695
129 DISRAELI ST,14000299000,2016,11,"$180,000",-97.1258892,49.9060414
132 LISGAR AVE,14000750000,2016,11,"$120,000",-97.130109,49.91087
163 MCFARLANE ST N,14000168000,2016,11,"$150,000",-97.1197493,49.9054777
82 PRINCE EDWARD ST,14000436000,2016,11,"$180,000",-97.1256093,49.9080399
1195 ALFRED AVE,14031361100,2016,11,"$200,000",-97.171537,49.928768
1125 MANITOBA AVE,14021115000,2016,11,"$140,000",-97.170335,49.925859
1172 PRITCHARD AVE,14010880000,2016,11,"$185,000",-97.1721456,49.9250411
370 SELKIRK AVE,14010190000,2016,11,"$92,000",-97.1398536,49.9137898
36 LANSDOWNE AVE,14070299000,2016,11,"$208,500",-97.1148648,49.9251973
91 MATHESON AVE E,14071693000,2016,11,"$219,000",-97.116219,49.9272367
39 POLSON AVE,14061102000,2016,11,"$180,000",-97.1159781,49.9232778
361 BELMONT AVE,11020793000,2016,11,"$210,000",-97.1254672,49.9395966
442 BELMONT AVE,11020975000,2016,11,"$187,000",-97.1296258,49.9405581
479 BELMONT AVE,11020999000,2016,11,"$228,000",-97.1309161,49.941354
232 BURRIN AVE,11021278000,2016,11,"$209,900",-97.117978,49.9394538
242 FORREST AVE,11030048000,2016,11,"$190,000",-97.1168865,49.941425
252 HARTFORD AVE,11051798085,2016,11,"$267,000",-97.1208123,49.9368242
274 HARTFORD AVE,11020428000,2016,11,"$193,000",-97.122398,49.937301
347 HARTFORD AVE,11020832000,2016,11,"$255,000",-97.1251866,49.9386882
506 JEFFERSON AVE,11011074000,2016,11,"$160,000",-97.1346778,49.938335
232 MCADAM AVE,14072020100,2016,11,"$260,000",-97.123882,49.9301959
520 MCADAM AVE,11010010000,2016,11,"$175,000",-97.1361397,49.9341775
558 MCADAM AVE,11010079000,2016,11,"$254,000",-97.1375072,49.9346586
330 ROYAL AVE,11030114000,2016,11,"$165,500",-97.1214395,49.9420584
416 RUPERTSLAND AVE,11010462000,2016,11,"$208,000",-97.1326759,49.935037
512 RUPERTSLAND AVE,11010669000,2016,11,"$210,000",-97.1371058,49.9364528
538 SEVEN OAKS AVE,11010998000,2016,11,"$199,000",-97.1367492,49.9382084
469 SMITHFIELD AVE,11010705000,2016,11,"$230,000",-97.1355109,49.93548
458 ST ANTHONY AVE,11020380000,2016,11,"$237,000",-97.1317184,49.9384065
545 ST ANTHONY AVE,11020286000,2016,11,"$270,000",-97.1354326,49.9400291
801 BANNERMAN AVE,14060640000,2016,11,"$230,000",-97.150238,49.933044
370 CAIRNSMORE ST,14050991000,2016,11,"$180,000",-97.1555031,49.9281094
781 CATHEDRAL AVE,14053082000,2016,11,"$194,000",-97.1494296,49.931719
853 CATHEDRAL AVE,14053154000,2016,11,"$245,000",-97.1532633,49.9329005
1004 CATHEDRAL AVE,14053278000,2016,11,"$260,000",-97.1616282,49.9351835
412 DALTON ST,14051499000,2016,11,"$202,000",-97.16136,49.9307359
464 GALLOWAY ST,14050894000,2016,11,"$185,000",-97.153201,49.92939
796 INKSTER BLVD,14071107000,2016,11,"$90,000",-97.1463255,49.9343156
881 INKSTER BLVD,14071224000,2016,11,"$290,000",-97.150266,49.9361654
497 MINNIGAFFE ST,14051107000,2016,11,"$175,000",-97.1545587,49.9318401
423 SINCLAIR ST,14050705000,2016,11,"$174,000",-97.152462,49.9277804
14 BALLARD CRES,11001092000,2016,11,"$286,000",-97.1116309,49.9410515
190 BELMONT AVE,11000701000,2016,11,"$215,500",-97.1169386,49.9364525
182 KILBRIDE AVE,11000741000,2016,11,"$252,500",-97.1159954,49.9369595
148 KINGSBURY AVE,11000968000,2016,11,"$165,000",-97.1126904,49.9387679
169 KINGSBURY AVE,11000938000,2016,11,"$265,000",-97.1134294,49.9393607
165 LEILA AVE,11001118000,2016,11,"$216,000",-97.110945,49.941854
190 LEILA AVE,11001127000,2016,11,"$233,500",-97.1128123,49.9419148
61A MCADAM AVE,14100056900,2016,11,"$280,000",-97.1146997,49.9277024
179 PERTH AVE,11051798225,2016,11,"$252,000",-97.1173088,49.9353313
449 SCOTIA ST,11001196000,2016,11,"$335,000",-97.1061182,49.9398205
3 SEVEN OAKS PL,11000260000,2016,11,"$370,000",-97.119735,49.932332
150 SEVEN OAKS AVE,11000311000,2016,11,"$222,000",-97.1163651,49.9319563
166 SEVEN OAKS AVE,11000357000,2016,11,"$260,000",-97.1177216,49.9323759
145 TAIT AVE,11000345000,2016,11,"$220,000",-97.1162295,49.9314213
955 AIRLIES ST,11041861000,2016,11,"$230,000",-97.1426952,49.9452849
27 FOREST PARK DR,11042176000,2016,11,"$296,000",-97.1346943,49.9438181
68 GILIA DR,11041556000,2016,11,"$248,900",-97.1454855,49.948466
207 GILIA DR,11041475000,2016,11,"$280,000",-97.1506614,49.9483476
43 KIMWOOD BAY,11041912000,2016,11,"$350,000",-97.1425137,49.9442616
598 LEILA AVE,11050352000,2016,11,"$278,000",-97.1326186,49.9482534
43 MACKLIN AVE,11040635000,2016,11,"$225,000",-97.1543098,49.9434121
63 PRIMROSE CRES,11040108000,2016,11,"$263,000",-97.1431855,49.9393294
98 AGNES ARNOLD PL,5004578200,2016,11,"$280,000",-97.1761489,49.9621325
194 CARTWRIGHT RD,5004607300,2016,11,"$260,000",-97.1751172,49.960996
1492 LEILA AVE,5004572000,2016,11,"$314,000",-97.170969,49.9606191
79 MANORVIEW CLOSE,5004110800,2016,11,"$275,000",-97.164072,49.945066
247 MAPLEGLEN DR,5004060800,2016,11,"$275,000",-97.1700514,49.9454569
51 MAPLETON DR,5004161200,2016,11,"$220,000",-97.175506,49.948091
14 MAYNARD CLOSE,5004106400,2016,11,"$302,500",-97.162626,49.9468696
16 SARDELLE CRES,5004232900,2016,11,"$291,000",-97.1769331,49.9508906
19 HANNA ST,11031959000,2016,11,"$292,000",-97.1213521,49.9482226
43 BLOOMFIELD PATH,14100125660,2016,11,"$356,400",-97.2041962,49.955574
14 BRIDGEFORD PATH,14100126635,2016,11,"$313,000",-97.1988342,49.9567699
286 DR. JOSE RIZAL WAY,14100123745,2016,11,"$347,000",-97.1956587,49.9601
10 HERONSWOOD PATH,14100122860,2016,11,"$522,000",-97.1974261,49.9594637
1929 JEFFERSON AVE,14100125950,2016,11,"$277,131.70",-97.194586,49.9609306
87 OLD COMMONWEALTH PATH,14100128250,2016,11,"$289,900",-97.1986068,49.9559381
91 OLD COMMONWEALTH PATH,14100128245,2016,11,"$300,000",-97.1986004,49.9560043
103 OLD COMMONWEALTH PATH,14100128230,2016,11,"$305,000",-97.1988574,49.9560702
131 ROSE HILL PL,14098076000,2016,11,"$320,000",-97.1981243,49.9463307
96 SINGH TRAIL,14100125715,2016,11,"$410,000",-97.2027628,49.9553765
113 SINGH TRAIL,14100126490,2016,11,"$417,150",-97.2032894,49.9558303
169 SINGH TRAIL,14100126430,2016,11,"$357,816.70",-97.2048065,49.9563934
170 SINGH TRAIL,14100126540,2016,11,"$338,100",-97.2047664,49.9561503
235 SINGH TRAIL,14100125320,2016,11,"$362,400",-97.2061057,49.9557727
248 SINGH TRAIL,14100125580,2016,11,"$392,141",-97.2056791,49.9553977
11 WELLSPRINGS COVE,14100122995,2016,11,"$360,334",-97.2006635,49.9570447
66 WILDBROOK BAY,14100125375,2016,11,"$409,000",-97.2030405,49.9563767
51 ARTHUR WRIGHT CRES,5007300600,2016,11,"$276,000",-97.1898341,49.9529089
183 LEAHCREST CRES,5007040500,2016,11,"$310,000",-97.1893091,49.9582731
516 MANDALAY DR,5007311400,2016,11,"$276,500",-97.182961,49.961165
126 OLFORD CRES,5007256700,2016,11,"$345,000",-97.18235,49.9624099
56 SANTA FE DR,14099973100,2016,11,"$410,000",-97.1923502,49.9529454
56 SANDALWOOD CRES,5003842700,2016,11,"$300,000",-97.0871408,49.9579316
172 GLENCAIRN RD,5003494200,2016,11,"$315,000",-97.0903017,49.9672805
52 MAPLEGROVE RD,5003362100,2016,11,"$272,500",-97.0922544,49.9651072
95 MAPLEGROVE RD,5002956300,2016,11,"$307,500",-97.0907587,49.9657223
66 RIVERSTONE RD,5003338800,2016,11,"$260,000",-97.0910059,49.9610063
272 WOODBINE AVE,5002280100,2016,11,"$270,861",-97.0963018,49.9571689
10 BLACKTHORNE BAY,5001368300,2016,11,"$322,000",-97.1331587,49.9570772
84 FARLINGER BAY,11051140600,2016,11,"$343,000",-97.1406774,49.9543588
772 TEMPLETON AVE,11051151100,2016,11,"$355,000",-97.1374246,49.9545595
51 BENBOW RD,14095111600,2016,11,"$265,000",-97.2143593,49.9392989
2214 BURROWS AVE,14096163300,2016,11,"$265,000",-97.2091854,49.9384764
229 EGESZ ST,14095468400,2016,11,"$250,000",-97.2175754,49.9386485
368 EGESZ ST,14095302900,2016,11,"$259,900",-97.2221262,49.940721
92 KINVER AVE,14096738500,2016,11,"$255,000",-97.200077,49.9443818
153 MANLEY AVE,14096183400,2016,11,"$265,000",-97.2144937,49.9351165
38 MONTBROOK RD,14095145000,2016,11,"$277,500",-97.2162418,49.9372252
23 CASTLEBURY MEADOWS DR,14100124300,2016,11,"$384,770.80",-97.2075631,49.9601716
111 CASTLEBURY MEADOWS DR,14100124190,2016,11,"$420,000",-97.2107701,49.9602723
163 CASTLEBURY MEADOWS DR,14100124130,2016,11,"$505,685.20",-97.2131121,49.9602665
339 CASTLEBURY MEADOWS DR,14100123910,2016,11,"$299,900",-97.2167306,49.9589392
347 CASTLEBURY MEADOWS DR,14100123900,2016,11,"$277,544",-97.2167153,49.9587753
351 CASTLEBURY MEADOWS DR,14100123895,2016,11,"$277,943.80",-97.2167245,49.9586947
135 HILLBROOK DR,14100124685,2016,11,"$390,153.30",-97.2145871,49.9587302
1171 FIFE ST 5,14100126025,2016,11,"$279,900",-97.168753,49.936174
1024 BALGONA RD,5006205000,2016,11,"$310,000",-97.128163,49.972966
150 WATER RIDGE PATH,14100121660,2016,11,"$364,664.10",-97.1954734,49.9643811
27 BASEL AVE,5009257200,2016,11,"$425,100",-97.1788742,49.9645023
6 BITTERFIELD DR,5009422635,2016,11,"$400,000",-97.1762567,49.9695809
275 BITTERFIELD DR,5009424715,2016,11,"$341,847.20",-97.1824368,49.9715365
311 BITTERFIELD DR,5009424310,2016,11,"$385,877",-97.1830231,49.9708304
87 DANA CRES,5009422410,2016,11,"$380,505",-97.1786857,49.9711851
15 JUTLAND RD,5009391300,2016,11,"$455,000",-97.1704827,49.9693073
67 MIKE RUTA CRT,5009352300,2016,11,"$458,000",-97.1642859,49.9636425
283 MOSSELLE DR,5009398500,2016,11,"$400,000",-97.1743554,49.970705
10 PAVIA PL,5009359800,2016,11,"$575,000",-97.1889861,49.9678589
68 SILKWOOD CRES,5009346500,2016,11,"$392,000",-97.1846778,49.9702462
1825 TEMPLETON AVE,5009424745,2016,11,"$371,383.60",-97.1799091,49.9706962
566 BOWMAN AVE,2040234000,2016,11,"$293,000",-97.0979963,49.9134384
138 BRAZIER ST,14090161100,2016,11,"$170,000",-97.1136501,49.9111795
245 GORDON AVE,14083605000,2016,11,"$176,000",-97.1113457,49.9109591
281 HARBISON AVE W,14080423000,2016,11,"$80,000",-97.1072465,49.9152442
421 JAMISON AVE,2040315000,2016,11,"$256,500",-97.1028708,49.9162673
462 JAMISON AVE,2040390000,2016,11,"$258,000",-97.1015482,49.9154332
304 JOHNSON AVE W,14082931000,2016,11,"$135,000",-97.108105,49.911972
239 LARSEN AVE,2000014000,2016,11,"$158,900",-97.1112729,49.9173807
214 MIGHTON AVE,14091144000,2016,11,"$180,000",-97.1142002,49.9099489
346 OTTAWA AVE,2000520000,2016,11,"$162,500",-97.1050652,49.918275
466 OTTAWA AVE,2040456000,2016,11,"$115,000",-97.1004467,49.9167581
421 TALBOT AVE,14091788000,2016,11,"$149,900",-97.1059145,49.9069495
256 WASHINGTON AVE,2000496000,2016,11,"$215,000",-97.1091924,49.918786
377 WASHINGTON AVE,2000541000,2016,11,"$205,000",-97.1042203,49.9175524
415 WILLIAM NEWTON AVE,14092810000,2016,11,"$189,900",-97.107014,49.906278
604 CHALMERS AVE,14082471200,2016,11,"$195,000",-97.0936145,49.9081555
229 GATEWAY RD,14083005100,2016,11,"$223,000",-97.0965389,49.90866
575 JOHNSON AVE E,14083022000,2016,11,"$175,000",-97.0944003,49.9078558
679 MARTIN AVE E,14081201000,2016,11,"$255,000",-97.089494,49.9086494
629 UNION AVE E,14081129000,2016,11,"$187,900",-97.0921707,49.9087669
758 UNION AVE E,14082545100,2016,11,"$194,000",-97.086513,49.906534
533 WINDSOR AVE,14091122000,2016,11,"$161,000",-97.0970558,49.9075924
816 CHALMERS AVE E,14090916000,2016,11,"$166,500",-97.0848277,49.9053953
705 MCCALMAN AVE,14093255000,2016,11,"$220,000",-97.0950337,49.904086
756 MCCALMAN AVE,14093354000,2016,11,"$204,500",-97.0932501,49.903401
783 MCCALMAN AVE,14093282000,2016,11,"$143,000",-97.0914796,49.9034592
1041 MCCALMAN AVE,14092222000,2016,11,"$250,000",-97.078833,49.9016192
1126 MCCALMAN AVE,14092266000,2016,11,"$209,250",-97.0748839,49.9004836
1138 MCCALMAN AVE,14092269000,2016,11,"$222,150",-97.0744247,49.9003967
711 NAIRN AVE,14093423000,2016,11,"$202,500",-97.090872,49.902548
1071 NAIRN AVE,14093541000,2016,11,"$200,000",-97.0781986,49.9002904
595 BRONX AVE,2010944000,2016,11,"$275,000",-97.0876958,49.9214627
311 CHELSEA AVE,2010726000,2016,11,"$262,500",-97.100211,49.924702
509 CHELSEA AVE,2011011000,2016,11,"$246,000",-97.091579,49.921825
292 MELBOURNE AVE,2010053000,2016,11,"$229,000",-97.10192,49.9238196
421 MELBOURNE AVE,2010912000,2016,11,"$210,000",-97.096359,49.9224559
267 NEIL AVE,2001125000,2016,11,"$240,000",-97.1038414,49.9230679
482 SYDNEY AVE,2010271000,2016,11,"$153,000",-97.094682,49.92056
466 TRENT AVE,2041070000,2016,11,"$165,000",-97.0980035,49.9196439
99 HARBISON AVE W,14080082000,2016,11,"$170,000",-97.1153711,49.9179234
72 HART AVE,14083555000,2016,11,"$181,380",-97.1198885,49.9145977
105 HART AVE,14082787000,2016,11,"$237,000",-97.1175435,49.914219
61 APPLETON ST,4001713000,2016,11,"$320,000",-97.0897223,49.9473442
105 DUNROBIN AVE,2020017000,2016,11,"$322,000",-97.105955,49.93056
127 ESSAR AVE,4000938000,2016,11,"$305,000",-97.0906014,49.9455896
14 GLENCOE AVE,2030032000,2016,11,"$340,000",-97.104322,49.936251
156 HAWTHORNE AVE,4000150000,2016,11,"$275,000",-97.0932971,49.9406272
888 HENDERSON HWY,2021414000,2016,11,"$257,000",-97.100044,49.932328
152 IRVING PL,4000126000,2016,11,"$290,000",-97.0925465,49.9425046
147 LARCHDALE CRES,2031371000,2016,11,"$315,000",-97.096681,49.936997
150 LARCHDALE CRES,2031291000,2016,11,"$310,000",-97.0970657,49.9374379
151 LARCHDALE CRES,2031372000,2016,11,"$395,000",-97.0964732,49.9370717
153 LEIGHTON AVE,2021608000,2016,11,"$285,000",-97.1013133,49.9339477
3 NEIL PL,2001079000,2016,11,"$372,500",-97.1081359,49.9244842
1071 CONSOL AVE,2060942000,2016,11,"$244,900",-97.068509,49.911442
663 DALLENLEA AVE,2050382000,2016,11,"$255,000",-97.0886909,49.9119973
639 FLEMING AVE,2060010000,2016,11,"$272,000",-97.0841242,49.9166622
713 FLEMING AVE,2060056000,2016,11,"$227,000",-97.0821044,49.9159812
917 GOVERNMENT AVE,2051902000,2016,11,"$250,000",-97.075055,49.9119871
951 MONCTON AVE,2051936000,2016,11,"$175,000",-97.07414,49.910908
6 PRICE DR,2061174200,2016,11,"$190,000",-97.0659727,49.9095753
689 PRINCE RUPERT AVE,2060111000,2016,11,"$284,000",-97.082909,49.915409
812 PRINCE RUPERT AVE,2051744000,2016,11,"$235,000",-97.0773615,49.9132139
1042 PRINCE RUPERT AVE,2060938000,2016,11,"$270,000",-97.0698782,49.9112576
6 WYNTEN CRES,2050110000,2016,11,"$258,000",-97.08974,49.911311
68 BRIAN ST,4001758800,2016,11,"$300,000",-97.0700036,49.9391346
555 EDISON AVE,4000851500,2016,11,"$241,000",-97.0712122,49.9355996
563 EDISON AVE,4000850500,2016,11,"$279,900",-97.0707686,49.9354255
200 MACAULAY CRES,4000814500,2016,11,"$285,000",-97.0736091,49.9369825
554 MARK PEARCE AVE,4000667000,2016,11,"$275,000",-97.0738003,49.9325841
58 MATTINEE BAY,4001955200,2016,11,"$348,000",-97.0683824,49.943017
224 MCKAY AVE,4000353500,2016,11,"$163,700",-97.0876036,49.9417918
254 SPRINGFIELD RD,4000339400,2016,11,"$248,000",-97.0843284,49.9425461
446 SPRINGFIELD RD,4001641400,2016,11,"$257,000",-97.075637,49.9396758
602 SPRINGFIELD RD,4002583000,2016,11,"$266,000",-97.0669145,49.9367878
439 EMERSON AVE,4001568800,2016,11,"$374,900",-97.049115,49.952522
453 EMERSON AVE,4001569900,2016,11,"$292,500",-97.0484041,49.952155
38 MELONLEA COVE,4002109600,2016,11,"$322,000",-97.061636,49.9422214
78 MELONLEA COVE,4002111600,2016,11,"$210,000",-97.0598707,49.942802
237 STUART AVE,4001018800,2016,11,"$225,000",-97.0787141,49.9491076
245 STUART AVE,4001020100,2016,11,"$258,704",-97.0781618,49.9488998
26 SUMMERFIELD WAY,4002055200,2016,11,"$236,500",-97.0737501,49.9490488
135 DUNITS DR,4002993200,2016,11,"$298,000",-97.0584097,49.9350029
55 EAST SPRINGS COVE,4003609000,2016,11,"$500,000",-97.0453075,49.9426531
77 JOHN HUYDA DR,4007004400,2016,11,"$402,000",-97.0421204,49.9432898
118 RAGSDILL RD,4003331200,2016,11,"$395,000",-97.0461915,49.9419955
183 THURLBY RD,4003323400,2016,11,"$335,000",-97.0444683,49.9379763
51 STEFANIE DR,4005349500,2016,11,"$270,000",-97.0565295,49.926677
22 THORNBURY CRES,4005335000,2016,11,"$345,900",-97.0584976,49.9267582
54 THORNBURY CRES,4005331000,2016,11,"$291,000",-97.0583139,49.9278156
797 GATEWAY RD,2061981500,2016,11,"$204,000",-97.07983,49.9216
813 GATEWAY RD,4005196900,2016,11,"$217,000",-97.0791862,49.9222664
30 JEFFREY CRES,4002759400,2016,11,"$345,000",-97.0720581,49.9269563
46 JEFFREY CRES,4002759800,2016,11,"$320,000",-97.0725105,49.9268683
1318A MOLSON ST,4005185000,2016,11,"$200,000",-97.0564226,49.920267
55 NORILYN BAY,4005058300,2016,11,"$282,000",-97.0679154,49.9183374
31 RAVENHILL RD,4005171900,2016,11,"$174,000",-97.0591056,49.9186349
33 SIDDALL CRES,4006399000,2016,11,"$250,000",-97.0588462,49.9217878
62 STACEY BAY,4006422500,2016,11,"$305,000",-97.0576889,49.9229448
9 TREGER BAY,2062699100,2016,11,"$189,900",-97.065836,49.917255
48 EAGLEMERE DR,4005444600,2016,11,"$325,000",-97.0578346,49.9142339
489 DUNROBIN AVE,2020097000,2016,11,"$270,000",-97.090044,49.9252722
238 GREENE AVE,2021170000,2016,11,"$215,000",-97.0981553,49.9308526
428 HAZEL DELL AVE,2020358000,2016,11,"$263,500",-97.0922866,49.9272272
524 HAZEL DELL AVE,2020430000,2016,11,"$258,000",-97.0877129,49.9257369
540 HAZEL DELL AVE,2020434000,2016,11,"$269,500",-97.0867864,49.9254315
269 HELMSDALE AVE,2011439000,2016,11,"$296,000",-97.1007593,49.9277821
362 LEIGHTON AVE,2062807355,2016,11,"$352,500",-97.0929115,49.9307402
461 LEIGHTON AVE,2021781000,2016,11,"$275,500",-97.0880726,49.9295377
314A LINDEN AVE,2062807550,2016,11,"$286,000",-97.0953415,49.9290822
320 LINDEN AVE,2021018000,2016,11,"$270,320",-97.094814,49.9289234
408 LINDEN AVE,2021054000,2016,11,"$241,500",-97.0927337,49.9282058
533 LINDEN AVE,2021317000,2016,11,"$192,500",-97.0865251,49.9265742
507 OAKVIEW AVE,2020455000,2016,11,"$260,000",-97.0885667,49.9257158
709 MELROSE AVE W,9005519500,2016,11,"$280,000",-97.0230825,49.894563
432 REGENT AVE E,9000211500,2016,11,"$254,000",-96.9936675,49.8949342
634 REGENT AVE W,9005511600,2016,11,"$202,500",-97.0220513,49.8950039
511 BOND ST,9000651000,2016,11,"$230,000",-97.0058745,49.8973469
911 MADELINE ST,9001043000,2016,11,"$104,900",-97.012499,49.900585
208 RAVELSTON AVE W,9010473855,2016,11,"$264,900",-97.0062603,49.8972925
340 RAVELSTON AVE W,9000643600,2016,11,"$248,000",-97.0110549,49.8973197
735 RAVELSTON AVE W,9005362500,2016,11,"$220,500",-97.023648,49.8978233
807 WINONA ST,9001006500,2016,11,"$226,000",-97.0082753,49.8995363
525 YALE AVE W,9005405000,2016,11,"$232,500",-97.0182589,49.8969937
535 HARVARD AVE E,9000937500,2016,11,"$240,000",-96.9908719,49.8993098
2 KERN DR,9000769500,2016,11,"$247,000",-96.9998454,49.8977975
516 RAVELSTON AVE E,9000725000,2016,11,"$130,000",-96.99206,49.8973086
507 VICTORIA AVE E,9000484000,2016,11,"$255,000",-96.9926114,49.896109
17 BERWYN BAY,9005705000,2016,11,"$318,000",-97.018804,49.904539
1205 HOKA ST,9005789500,2016,11,"$241,111",-97.0164613,49.9028392
449 HORTON AVE W,9004570000,2016,11,"$356,000",-97.0153566,49.9033536
22 LAURENTIA BAY,9001543000,2016,11,"$315,000",-96.9831524,49.8951269
491 MCMEANS AVE E,9003163500,2016,11,"$245,000",-96.9870603,49.9057832
78 PAULLEY DR,9003117500,2016,11,"$199,900",-96.985372,49.908034
435 REDONDA ST,9003892700,2016,11,"$301,000",-96.979491,49.9049048
6 SARK CRES,9001554000,2016,11,"$270,000",-96.9810166,49.8956137
110 WHITEHALL BLVD,9002563300,2016,11,"$241,000",-96.9829285,49.9014774
158 AUDETTE DR,9010442100,2016,11,"$374,000",-96.9725806,49.8960862
7 BILL LARKIN LANE,9010455400,2016,11,"$371,639",-96.9741456,49.8957436
11 BRIDGECREST DR,9003918000,2016,11,"$274,000",-96.9775521,49.9034676
127 EDMUND GALE DR,9010350300,2016,11,"$371,000",-96.9617374,49.8977401
3 GEORGE RESHAUR BAY,9010322700,2016,11,"$308,000",-96.965611,49.89552
